2022-11-12	60.2179
2022-11-11	61.2434
2022-11-10	61.0611
2022-11-09	60.9774
2022-11-08	61.2367
2022-11-04	62.0955
2022-11-03	61.6175
2022-11-02	61.4275
2022-11-01	61.6229
2022-10-29	61.5343
