2022-10-29	61.5343
2022-10-28	61.3589
2022-10-27	61.4277
2022-10-26	61.3326
2022-10-25	61.1629
2022-10-22	61.1958
2022-10-21	61.5018
2022-10-20	61.5905
2022-10-19	61.7032
2022-10-18	61.7634
2022-10-15	63.0558
2022-10-14	63.4917
2022-10-13	63.7559
2022-10-12	63.684
2022-10-11	62.3126
2022-10-08	61.2475
2022-10-07	60.2534
2022-10-06	59.4043
2022-10-05	58.7913
2022-10-04	57.5664
2022-10-01	55.2987
2022-09-30	57.413
